Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Parking,id,Provincia,Región,rango_baths,rango_dormitorios,rango_parqueos
554016,colina,Colina,6,4,170.0,3,12339449,Chacabuco,Metropolitana de Santiago,1-5,6-10,6-10
108344,padrehurtado,valledelaconcagua,3,1,65.0,2,12337901,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
576177,maipu,libertad377,5,6,217.0,5,12337835,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
109589,puentealto,eyzaguirre,4,2,80.0,1,12337819,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
199446,padrehurtado,rodolfojaramillo2718,3,3,84.0,2,12337777,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
95890,maipu,Olimpo,3,2,55.0,4,12337693,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
206094,maipu,elhelechosur18535,3,1,89.0,3,12337577,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
336842,maipu,alcaldejoseluisinfantelarrain,3,3,155.0,4,12337535,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
155666,pudahuel,ElRaulí8575,3,2,90.0,1,12336409,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
187036,puentealto,Alcántara,4,3,90.0,2,7741272,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
589473,lascondes,Puntadeleste//LasCondes,4,2,110.0,2,12335775,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
248864,puentealto,CiudaddelEste,5,3,178.0,1,12335701,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
193026,nunoa,MAP-Sevendecasaesquinaparaproyectoocomercioenñuñoa,3,1,40.0,2,12335402,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
157917,puentealto,Map-SevendeBellaCasa4H,4,3,80.0,3,12335381,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
332410,huechuraba,MAP-SeVendeHermosaCasa3D,3,3,107.0,2,12335308,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
273973,conchali,MAP-SevendeHermosayampliacasa5H,5,2,182.0,4,12335276,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
188366,laflorida,Sevendeterrenourbanizadode450m2,6,3,450.0,0,12334556,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
99723,puentealto,SanHugo/NemesioVicuña,3,1,62.0,0,12334482,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
250415,puentealto,av.canaldelaluz3640,3,3,99.0,3,12333894,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
618282,laflorida,Venezuela,7,4,206.0,6,12333790,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
356786,santiago,Antupiren,4,2,119.0,2,12332975,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
97285,loespejo,Av.PadreAlbertoHurtado7404,3,1,74.0,4,10538738,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
161893,maipu,EduardoFreiCercanoAlfredoSilvaCarvallo,4,2,84.0,2,6529581,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
69738,lagranja,IslaHumos8654,3,1,53.0,0,10633012,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
137396,puentealto,Lomasdelviento,3,1,56.0,1,12330886,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1683766,lareina,Plazachileperu,6,3,295.0,0,5351609,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1152354,nunoa,Hernancortes//pedrodevaldivia,11,4,567.0,1269,9275128,Santiago,Metropolitana de Santiago,1-5,11-15,11-15
143213,maipu,CalleEleodoroRodriguezMatte,3,2,62.0,1,12330013,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
186800,laflorida,BosqueChileno2478,3,2,65.0,1,12329293,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
686980,lascondes,ManquehueSur/AlonsodeCamargo,4,3,200.0,3,12327338,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
354570,lareina,Paulajaraquemada,3,1,88.0,0,12327234,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
927771,lascondes,LaForestaOriente/FranciscoBulnesCorrea,6,5,180.0,2,12327057,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1284431,lobarnechea,CaminoLosRefugios/CondominioLosQuillayes,7,5,300.0,10,12326927,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
487534,lascondes,JumboBilbao,3,2,122.0,2,12326876,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
325762,providencia,ManuelMontt-EliodoroYañez,3,1,91.0,0,12326791,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
398448,lareina,MetroPrincipedeGales,4,2,119.0,1,12325852,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1500276,lobarnechea,CerroPandeAzucar/ManquehueOriente,6,7,520.0,0,12325737,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
788033,providencia,EliecerParadayhernandodeaguirre,4,3,281.0,4,12325630,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
554016,vitacura,ElAromo/LoBeltran,5,4,130.0,2,12324817,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
494182,lascondes,Parnell,3,3,113.0,2,12323696,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
81994,quilicura,Salesianos,2,1,80.0,1,9513451,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1595567,vitacura,FranciscodeAguirre/Espoz,5,5,330.0,4,12324634,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
496399,lascondes,LosDominicos/Torremolinos,3,2,75.0,3,12324534,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
252631,quintanormal,JuanaQuinel01730,6,2,299.0,6,12323681,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1573406,lascondes,Cerrosanluis,4,4,168.0,3,12323629,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
102117,puentealto,PuenteAlto,4,2,48.0,2,12322314,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
135741,caleradetango,CaleradeTango,4,2,90.0,1,12322145,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
199253,melipilla,Melipilla,3,3,140.0,2,12322134,Melipilla,Metropolitana de Santiago,1-5,1-5,1-5
155666,recoleta,Recoleta,4,2,100.0,6,12322129,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
146949,melipilla,Melipilla,6,3,120.0,1,12322127,Melipilla,Metropolitana de Santiago,1-5,6-10,6-10
80946,lampa,alcaldejosesolano,2,1,55.0,1,12319493,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
531811,talagante,Casa/Parcelaencondominio,3,3,181.0,3,12319318,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
106371,sanbernardo,Franciscoencinaponiente,5,2,98.0,1,12318063,Maipo,Metropolitana de Santiago,1-5,1-5,1-5
195014,laflorida,Callelasmagnoliaslaflorida,4,2,123.0,1,12318017,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1905816,lobarnechea,Clubdegolflomas,4,3,480.0,4,12316783,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
327534,lascondes,Isabellacatolica,3,2,83.0,0,12315951,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
611634,colina,Chicureo-colina,4,0,270.0,0,12315843,Chacabuco,Metropolitana de Santiago,Sin Baños,1-5,1-5
513684,colina,Chamisero,5,4,178.0,0,12315619,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
686980,colina,Rebajada!!!espectacularyampliacasaenexclusivocon...,6,4,240.0,0,12315587,Chacabuco,Metropolitana de Santiago,1-5,6-10,6-10
309806,colina,Bajodeprecio.....Hermosayacogedoracasaentranquil...,4,3,108.0,0,12315482,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
314681,colina,Imperdible....Nuevamentebajódeprecio.....Espectacul...,4,3,115.0,0,12315371,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
390027,colina,Hermosayacogedoracasaentranquiloysegurocondominio,5,3,128.0,0,12315342,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
997229,colina,Hermosayampliacasaestilomediterranea,7,5,435.0,0,12315303,Chacabuco,Metropolitana de Santiago,1-5,6-10,6-10
1365096,lascondes,Ampliaeiluminadacasaensancarlosdeapoquindo,5,5,290.0,0,12315271,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1320775,lascondes,Hermosacasaestilomediterraneaenincomparableubicació...,5,5,293.0,0,12315253,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
726869,penalolen,Excelentecasamediterraneaenexclusivocondominio,5,4,260.0,1,12315221,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
575734,colina,Hermosayampliacasaestilomediterraneaenexclusivoco...,4,4,188.0,0,12315160,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
1418281,colina,Rebajada.....Grancasamediterraneaenterrenode3.200...,7,4,345.0,0,12315128,Chacabuco,Metropolitana de Santiago,1-5,6-10,6-10
509695,laflorida,Hermosaycomodacasa,3,3,325.0,3,12314722,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
277008,maipu,Ampliacasa-pasajecerrado5d+2baraucomaipu,5,2,120.0,2,12314712,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
531856,penalolen,Ampliaycomodacasasectorresidencialpeñalolen,6,4,179.0,2,12314668,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
585041,penalolen,Sectorprivilegiadoyexclusivocomunapeñalolen,5,4,160.0,3,12314641,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
359002,penalolen,Comodisimacasa4d+3bestac.Bodegapeñalolen,3,3,122.0,3,12314623,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
336842,penalolen,Comodisimaypreciosacasa4d+3b3estacionambodega.Peñalolen,4,3,110.0,2,12314609,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
381163,laflorida,Preciosacasaventaaltomacul4d+3b,4,3,115.0,3,12314585,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
709141,penalolen,Casa4d+3bbodega7estacexclusivosectordepeñalolen,4,3,237.0,7,12314547,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1418281,lobarnechea,MalllosTrapenses,5,5,350.0,2,12314101,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
376731,nunoa,Bremenconestrellasolitaria,3,2,115.0,2,12313527,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
274748,padrehurtado,lagunadelsol,4,3,135.0,3,12313498,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
1236564,lareina,Helsby10000,5,5,311.0,6,12313438,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
367372,nunoa,Coventry/Irarrazaval,4,2,87.0,0,2850318,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1285318,lareina,Helsby10000,5,4,324.0,5,12313396,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
487534,providencia,Gral.Salvo/Almte,5,7,1327.0,0,12312535,Santiago,Metropolitana de Santiago,6-10,1-5,1-5
97507,lagranja,VillaPabloNeruda,3,1,120.0,0,12312234,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1356232,lascondes,Quinchamali,6,5,402.0,4,12310836,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
576177,santiago,CompañíaconRicardoCumming,15,3,367.0,0,12310800,Santiago,Metropolitana de Santiago,1-5,11-15,11-15
105853,conchali,Lidia,3,1,67.0,0,6274726,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
731301,lascondes,Monroelagoleta,5,4,190.0,3,12310224,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1551245,colina,Carreterageneralsanmartinoriente13340/avenidachicureo,4,4,313.0,8,12310143,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
460941,lascondes,Pontevedrahernandodemagallanes,3,2,110.0,3,12310060,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1006093,lareina,Condominiomariamonveljuliabernstein,4,4,260.0,0,12309962,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
797783,lascondes,Sanfranciscodeasís/avda.Plaza,6,4,240.0,4,12309817,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1373960,lascondes,Miradordelosdominicos,4,4,380.0,3,12309755,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1152354,lascondes,Caminoelalbamirasol,4,2,300.0,8,12309723,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
149440,maipu,Champolión,2,2,70.0,0,12309307,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
82192,puentealto,PuenteAlto,3,1,70.0,1,12309200,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
273973,pudahuel,Av.ElCanal,4,3,115.0,2,12309229,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1551245,lascondes,Manquehue/martindezamora,7,4,250.0,4,12309122,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1152354,providencia,Lyon/diegodealmagroppw,5,4,240.0,5,12309067,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2304707,lobarnechea,Avdaladehesa/camposdegolfladehesappw,6,6,450.0,11,12309007,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
824376,lascondes,Paseolosdominicosppw,6,5,180.0,0,12308927,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1440442,lobarnechea,Panoramicasur/losmonseñores,6,5,480.0,0,12307207,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
2614956,lascondes,Malaga/apoquindo,5,5,480.0,10,12307126,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2326868,lascondes,Laslavándulasconcaminolafuente,4,3,488.0,8,12307091,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2393350,lascondes,Av.Lascondes/puentenuevo,5,4,840.0,9,12307049,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
904154,lobarnechea,Acuadrasdelportal,6,3,250.0,6,12307026,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
602770,colina,Santaelenachicureo,4,6,160.0,4,12306478,Chacabuco,Metropolitana de Santiago,6-10,1-5,1-5
602770,colina,Santaelenachicureo,4,6,220.0,4,12306410,Chacabuco,Metropolitana de Santiago,6-10,1-5,1-5
1191800,lobarnechea,AvenidaLaDehesa/MonseñorAdolfoRodriguez,4,4,290.0,4,12306217,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1130193,lobarnechea,ManuelGuzmanMaturana,4,4,365.0,6,12306180,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2038780,vitacura,Locurro,4,4,402.0,5,12305710,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2034347,vitacura,Locurro,4,4,356.0,5,12305690,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1458171,lobarnechea,PanoramicaSur,5,4,304.0,4,12305656,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1639445,lobarnechea,LasPataguas/ElTordillo,7,6,380.0,6,12304763,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
90909,lapintana,Carmen10649,4,1,66.0,1,11701650,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1413849,lobarnechea,Av.ClubGolfLomasdelaDehesa.,4,4,430.0,6,12303980,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1493628,lobarnechea,ParquedelSol/CaminodelSol,5,4,450.0,5,12303965,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
819944,lobarnechea,Huinganal,4,3,222.0,6,12303797,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
975068,lobarnechea,SectorColegioMonteTabor,5,5,210.0,0,12302493,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1209971,lobarnechea,shoppinglaDehesa,5,5,280.0,4,12302460,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1773,lobarnechea,Eltranque,4,4,200.0,6,12302427,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1773,lobarnechea,Eltranque,4,4,200.0,0,12302409,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1773,lobarnechea,Eltranque,5,4,250.0,0,12302382,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1773,lobarnechea,Eltranqueinterior,5,4,350.0,10,12302358,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
576177,lobarnechea,CasiesquinaPadreAlfredoArteaga,6,2,180.0,0,12301839,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1218836,lobarnechea,Elmolino,3,3,250.0,0,12301817,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1373960,lareina,Lareinaalta,6,5,470.0,0,12301769,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
2659278,vitacura,SantaMariadeManquehue,5,4,620.0,12,12301706,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1240996,lobarnechea,GolfdeManquehue,4,3,260.0,2,12301670,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
186800,penaflor,:lacampana455,3,3,93.0,2,12300552,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
159390,maipu,Barriolasrosas,3,2,61.0,3,12300401,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
317961,laflorida,RojasMagallanes/Paraguay,4,3,174.0,2,12299564,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
93400,elbosque,AvenidaLoMartínez,4,2,140.0,2,8474824,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
83437,cerrillos,Cerrillos,4,1,100.0,2,7383581,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
192902,nunoa,ñuble(l5-l6),3,1,100.0,2,8419824,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
125429,lareina,MunicipalidaddeLaReina,3,1,110.0,1,12299091,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
107213,puentealto,RicardoFonseca945,2,1,98.0,1,10529549,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
257064,nunoa,LaVerbena4771,2,2,70.0,1,10876969,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
514127,penalolen,Avenidaquilin,4,3,140.0,3,12298457,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
442327,providencia,HolandaconDiegodeAlmagro,3,2,112.0,0,12298026,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
621420,sanmiguel,AngelGuarelo,5,3,245.0,0,12297836,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
426548,sanmiguel,MuseoCielo,4,2,117.0,0,12297803,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
567313,lareina,Parquehurtado,5,4,160.0,3,12297786,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
250415,pudahuel,AvenidadelCanal21500,4,3,108.0,2,12297136,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
766758,lareina,GrangeSchool/Pwcc,4,3,176.0,4,12297070,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
70859,pudahuel,AlfaCentauro8601,2,1,36.0,1,11483866,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1054847,vitacura,SantaMariadeManquehuesectorplano,7,6,433.0,10,12296878,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
1329639,lobarnechea,Colegionewland/lacapellania,5,4,330.0,5,12296838,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1010526,lobarnechea,ColegioMayflower/ColegioNidodeAguilas,4,5,260.0,4,12296722,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2216065,lascondes,Sandamian/colegiolosandes/frayjorge,7,5,470.0,7,12296693,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1551245,lobarnechea,ElHuinganal/AvelRodeo,8,6,500.0,0,12296609,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
2654846,lobarnechea,AvlaDehesa/ElRodeo/LiderExpresslaDehesa,8,7,692.0,7,12296589,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
109589,quilicura,pasajevolcan070villasanenrique,3,2,85.0,1,12294778,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
675900,colina,Oportunidad//LasFlores//CasaCondominio//PiedraRoja,3,4,150.0,2,11946711,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
69738,puentealto,Pasajecatalina,3,2,100.0,1,12293996,Cordillera,Metropolitana de Santiago,1-5,1-5,1-5
1196675,colina,CondominioLosNogalesapasosColegioSantaCruzplenochicureo,5,1,450.0,0,12293163,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
1263157,lobarnechea,CaminoLasErmitas,5,4,300.0,5,12293093,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
554016,lascondes,Anamaríacarrera/jorgevi,3,2,115.0,0,12292536,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
644210,vitacura,ColegioSagradosCorazonesdeManquehue,5,1,15951.0,3,12292519,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
593861,nunoa,Bremen/DiegodeAlmagro,4,3,167.0,0,12292397,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
130760,estacioncentral,LosAlerces,2,2,107.0,1,9940547,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
412188,providencia,MetroSalvador,5,3,146.0,0,12292332,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
248332,maipu,Maipú/PrimeraTransversal,3,1,174.0,0,12292184,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
176842,maipu,SantaRosa330Maipú,5,2,92.0,2,7230304,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
850260,nunoa,PlazaÑuñoaClásico,5,3,229.0,0,12291901,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
332454,colina,CondominioElEstero/Colina,5,4,146.0,0,12291564,Chacabuco,Metropolitana de Santiago,1-5,1-5,1-5
232997,recoleta,Recoleta/PedroDonoso,3,1,273.0,0,12291516,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
172454,independencia,Independencia-SantaMaría,3,2,104.0,0,12290940,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1108032,curacavi,Fundoloscapachos/jardinalto,7,4,787.0,0,12290831,Melipilla,Metropolitana de Santiago,1-5,6-10,6-10
243767,loprado,MetroBlanqueado-Impecable,4,1,170.0,0,12290312,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1037118,lobarnechea,MonseñorAdolfoRodríguez/Av.LaDehesa,4,3,200.0,3,12290225,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
223158,sanmiguel,SantaRosa/Bermann,3,2,133.0,3,12290213,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
952908,vitacura,JoaquínCerda/LuisPasteur,4,4,225.0,0,12290203,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
952908,vitacura,JoaquinCerda/LuisPasteur,4,4,225.0,4,12290187,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2083101,vitacura,LasHualtatas/Tabancura,4,5,300.0,4,12289983,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1861494,lobarnechea,Condominiogranvista,6,5,504.0,0,12288524,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
5983375,lascondes,Piedraroja,10,12,2400.0,15,12288391,Santiago,Metropolitana de Santiago,11-15,6-10,6-10
2437671,lobarnechea,Víaazul/víacódigo,5,3,517.0,5,12288304,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
611634,talagante,Condominiolaspalmasdeloliveto,5,4,261.0,0,12288282,Talagante,Metropolitana de Santiago,1-5,1-5,1-5
1232877,talagante,Condominiolaspalmasdeloliveto,8,7,620.0,12,12288234,Talagante,Metropolitana de Santiago,6-10,6-10,6-10
3324097,vitacura,Granvia/elcanal,8,5,873.0,0,12288123,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
4299166,lobarnechea,Elrodeo-avenidaladehesa,5,4,400.0,0,12288093,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1232132,lobarnechea,Golfdemanquehue,4,4,337.0,3,12288024,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
673684,lobarnechea,ElHuinganal,5,3,153.0,2,12286849,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
731301,lobarnechea,LosAlpes/Berna,5,4,171.0,3,12286773,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1063711,lobarnechea,ElTranque/Rucamanqui,6,5,260.0,4,12286746,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
1152354,lobarnechea,Plazasanenrique/pastorfdz.,5,4,395.0,4,12286633,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
2171743,vitacura,LosLagares,7,6,440.0,5,12286584,Santiago,Metropolitana de Santiago,6-10,6-10,6-10
642659,providencia,SueciayDiegoDeAlmagro,3,3,230.0,4,12286016,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
620498,lascondes,TomasMoro354,6,5,170.0,4,12286005,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
514127,pudahuel,Callecorinto053.Pudahuel,4,2,140.0,3,12285648,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
289861,pudahuel,Lasazucenasponiente1291,3,3,112.0,2,12285634,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
421052,lacisterna,ElParrón/Ecuador,5,5,490.0,0,12285573,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
819944,lascondes,LasCondes/Tavelli,6,4,220.0,2,12285556,Santiago,Metropolitana de Santiago,1-5,6-10,6-10
211706,maipu,villamontecasino,5,2,127.0,2,12284153,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
1325207,lobarnechea,ManquehueOriente,5,4,260.0,0,12284052,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
316853,nunoa,AmericoVespucio/DubléAlmeyda,3,2,70.0,0,12283975,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
482659,nunoa,PedroTorres/Pucará,3,2,99.0,0,12283840,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
478227,nunoa,PedroTorres/Pucará,3,2,94.0,0,12283628,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
442770,nunoa,PedroTorres/Pucará,2,2,93.0,0,12283598,Santiago,Metropolitana de Santiago,1-5,1-5,1-5
